booking_id,guest_name,email,listing_id,listing_city,checkin_date,checkout_date,nights,price_per_night,total_price,payment_status,review_score,is_cancelled
BKG-016033,Lauren Owen,dianavaughan@hotmail.com,1021,LA,2024-11-30,2025-03-18,108,498.84,53874.719999999994,,-1,No
BKG-000450,Katie Mckinney,idelacruz@gmail.com,1038,San Fran,2023-09-13,2024-02-14,154,469.92,72367.68000000001,PENDING,1,True
BKG-017800,jennifer acosta,xmartinez@edwards-hartman.com,1013,SF,2025-04-11,2025-04-30,19,343.88,6533.72,Unpaid,N/A,y
BKG-002066,,chasemichele@moore-foster.com,1057,New York,2023-05-31,2025-03-12,651,340.65,221763.15,Paid,-1,FALSE
BKG-004634,Jill Goodman,olsonomar@hale.com,1067,los angeles,2024-01-15,2025-02-23,405,383.38,155268.9,Unpaid,2,FALSE
BKG-011598,,echavez@moore.com,1085,SF,2024-03-14,2024-08-28,167,477.24,79699.08,paid,4,No
BKG-001071,,zperez@yahoo.com,1008,nyc,29/11/2024,2025-02-27,90,300.86,27077.4,pending,,Yes
BKG-005031,CRYSTAL HAHN,karenadams@serrano.info,1076,los angeles,2024-11-13,2024-12-25,42,271.6,11407.2,N/A,N/A,No
BKG-015958,albert black,foxlaurie@gmail.com,1035,Los Angeles,2023-12-20,2025-02-27,435,280.97,122221.95000000001,Paid,3,1
BKG-013936,  Tara Peterson  ,whiteanne@hotmail.com,1044,nyc,2024-05-31,2025-03-08,281,448.09,125913.29,paid,6,n
BKG-012618,Brian Ellis,wagnerbrian@cook.com,1098,San Fran,17/04/2024,2024-08-12,117,190.7,22311.899999999998,PENDING,N/A,0
BKG-006316,ASHLEY GARZA,bmiranda@hotmail.com,1013,Los Angeles,2025-03-10,2025-05-08,59,494.93,29200.87,,N/A,n
BKG-005348,,xcarter@myers.net,1060,NYC,2024-06-11,2024-09-22,103,418.06,43060.18,N/A,6,y
BKG-013412,robert smith,garciaisaiah@gmail.com,1043,San Fran,2025-02-14,2025-04-12,57,384.92,21940.440000000002,paid,2,False
BKG-014602,  Jay Olson  ,michael30@yahoo.com,1065,los angeles,2023-05-13,2024-04-24,347,365.19,126720.93,PENDING,6,n
BKG-003689,JOHN MENDOZA,brian30@hotmail.com,1038,NYC,2023-09-08,2024-08-21,348,135.58,47181.840000000004,pending,-1,Yes
BKG-009188,David Butler,rogersdawn@richardson.org,1031,San Francisco,2023-06-09,05-30-2024,356,114.62,40804.72,Unpaid,,Yes
BKG-001144,Karla Willis,gwade@freeman.org,1062,San Fran,2024-05-29,2025-05-02,338,304.44,102900.72,Paid,3,True
BKG-004545,  Tamara Norris  ,smccormick@wilkerson-miller.com,1030,Los Angeles,2023-06-28,2023-11-03,128,89.8,11494.4,Paid,6,1
BKG-004192,,jnavarro@stewart.com,1004,SF,20/05/2024,2025-04-27,-1,339.69,-339.69,paid,-1,n
BKG-006527,gregory gray,jason75@hotmail.com,1004,New York,2024-06-05,2024-08-15,71,277.22,19682.620000000003,pending,,TRUE
BKG-001237,  Brian Martin  ,fischerteresa@miller-cooper.com,1055,Los Angeles,2024-05-08,2024-10-10,155,191.64,29704.199999999997,PENDING,N/A,y
BKG-016415,  Manuel Dalton  ,marie10@jackson.org,1064,los angeles,2024-01-20,2024-07-07,,435.61,error,PENDING,N/A,y
BKG-018168,,dmitchell@swanson.org,1020,New York,2024-07-15,2024-07-26,11,316.31,3479.41,N/A,N/A,True
BKG-006325,Christopher Mcknight,qlee@gmail.com,1073,San Fran,2023-12-30,2024-12-17,353,405.8,143247.4,Paid,N/A,No
BKG-005071,casey monroe,raven17@humphrey-braun.biz,1099,nyc,16/09/2023,2024-08-03,322,313.78,101037.15999999999,,-1,1
BKG-013056,  Michelle Grimes  ,vlopez@dillon.org,1089,SF,2024-01-31,2025-02-22,388,266.87,103545.56,Paid,3,FALSE
BKG-008515,adam jones,youngjeffrey@morgan.com,1030,San Fran,2023-07-13,2024-10-20,465,427.63,198847.95,paid,,1
BKG-016067,,tlynch@miller-vasquez.net,1063,New York,2025-04-01,04-29-2025,28,53.84,1507.52,paid,5,TRUE
BKG-014107,MIRANDA MARTINEZ,iberry@gmail.com,1065,SF,2025-04-15,2025-04-17,2,331.78,663.56,paid,-1,1
BKG-000041,BILLY MITCHELL,luis81@gmail.com,1013,SF,2023-08-17,2024-02-12,179,481.18,86131.22,N/A,2,n
BKG-017436,Jackson Williams,ijones@hotmail.com,1063,Los Angeles,2023-12-13,2024-10-05,297,330.83,98256.51,paid,,0
BKG-008149,James Hansen,greenecatherine@moses.com,1076,new york,2023-05-15,04-20-2024,341,483.79,164972.39,N/A,-1,FALSE
BKG-010369,david davis,jose81@hotmail.com,1007,Los Angeles,2024-03-10,2024-07-23,135,436.91,58982.850000000006,PENDING,,TRUE
BKG-016229,,hgutierrez@davis.com,1060,NYC,2023-10-05,2025-03-31,543,350.09,190098.87,,6,y
BKG-005716,JAMIE MITCHELL,amydecker@hotmail.com,1009,San Francisco,23/09/2024,2024-10-17,24,487.41,11697.84,Paid,N/A,FALSE
BKG-012521,,bettyporter@yahoo.com,1054,nyc,2025-03-25,2025-05-05,41,498.89,20454.489999999998,Paid,-1,y
BKG-009729,  Todd Jones  ,pwilliams@salinas-parker.com,1035,NYC,2024-03-15,2024-07-01,108,258.17,27882.36,,3,Yes
BKG-008803,JANET LEWIS,lisanewman@montes.com,1056,LA,2023-12-12,2024-08-02,234,446.23,104417.82,N/A,-1,Yes
BKG-002578,,melanie69@beasley.info,1041,nyc,2024-03-04,2025-05-13,435,113.14,49215.9,pending,6,y
BKG-005804,,rachelrodriguez@yahoo.com,1055,NYC,2024-04-22,2024-04-25,3,474.65,1423.9499999999998,paid,,y
BKG-007908,Christopher Thomas,hollymiller@hotmail.com,1059,San Fran,2025-03-17,2025-05-20,64,322.62,20647.68,pending,2,No
BKG-003474,Rhonda Bauer,piercedeanna@mccormick.com,1078,new york,2023-09-07,2024-10-02,391,176.83,69140.53,pending,6,No
BKG-002034,Caleb Jensen,holly60@montes.com,1067,LA,2025-01-10,2025-04-01,81,396.74,32135.940000000002,PENDING,2,FALSE
BKG-001123,William Rodriguez,ilucero@yahoo.com,1081,SF,2023-08-04,2024-11-14,468,228.65,107008.2,,-1,TRUE
BKG-018194,,,1018,LA,2025-04-14,2025-05-10,26,74.73,1942.98,N/A,,True
BKG-010537,,kdiaz@monroe-walker.com,1089,San Fran,2024-02-09,2024-08-14,187,294.48,55067.76,,2,FALSE
BKG-016695,RANDY REILLY,troyscott@pace.com,1097,San Francisco,2024-03-19,08-17-2024,151,355.27,53645.77,N/A,-1,1
BKG-004469,PATRICIA WARREN,joneschristopher@gmail.com,1097,SF,2025-01-27,2025-03-04,-1,185.4,-185.4,Paid,-1,y
BKG-016290,Leslie Macias,mflores@ramirez.org,1070,San Fran,2025-02-04,2025-03-19,,268.2,error,PENDING,N/A,True
BKG-014897,charlene harris,fernandeznicholas@long-small.biz,1038,SF,2023-10-01,2023-11-12,,423.17,error,PENDING,3,0
BKG-018358,troy wilson,cameron12@edwards.com,1051,San Francisco,06/08/2023,2024-05-28,296,438.14,129689.44,Unpaid,-1,FALSE
BKG-005186,,jasonsmith@morris-wells.com,1034,SF,2024-10-27,2024-10-29,2,437.98,875.96,PENDING,6,n
BKG-005079,nancy arnold,,1094,new york,2025-02-12,2025-05-13,90,278.26,25043.399999999998,Paid,6,No
BKG-006180,,tammyclark@boyd.com,1089,SF,2024-11-20,2025-03-01,101,60.94,6154.94,,N/A,Yes
BKG-001347,  Rebecca Blackburn  ,hubbardmatthew@miranda.com,1036,San Fran,2024-04-29,2024-04-29,0,485.68,0.0,pending,-1,True
BKG-008410,,nicolecannon@holloway.net,1019,San Fran,2024-08-25,2025-03-29,216,442.66,95614.56000000001,Unpaid,6,Yes
BKG-008407,randall wright,damon30@yahoo.com,1089,Los Angeles,2024-04-23,2024-06-24,62,99.54,6171.4800000000005,paid,,False
BKG-002585,  Paul Duarte  ,lopezcrystal@yahoo.com,1090,San Francisco,2023-06-15,2023-06-18,3,310.47,931.4100000000001,N/A,-1,n
BKG-010428,,dale92@yahoo.com,1085,San Fran,2023-06-01,2025-03-19,657,376.0,247032.0,,N/A,True
BKG-003739,AMANDA HILL,riverabeverly@gmail.com,1051,San Fran,2023-10-06,2024-02-02,119,92.79,11042.01,Unpaid,-1,y
BKG-015709,,gregorygamble@mason-fuentes.org,1061,San Francisco,2023-05-05,2024-03-22,seven,375.87,error,PENDING,6,False
BKG-013636,ROBERT AVILA,bethanywilson@sanchez.com,1065,los angeles,2023-05-23,2023-07-23,61,73.25,4468.25,paid,,0
BKG-015133,  Anthony George  ,cweber@stewart.com,1094,SF,2024-11-10,2025-04-19,160,217.32,34771.2,Unpaid,6,1
BKG-018679,SUSAN ROJAS,ijohnson@hotmail.com,1037,New York,2024-05-15,2024-10-30,168,235.82,39617.76,Paid,4,1
BKG-008468,crystal miller,suzanne87@gmail.com,1066,LA,2023-11-28,2024-02-08,72,155.61,11203.920000000002,PENDING,-1,No
BKG-001940,,johnhill@hudson-thompson.com,1020,los angeles,24/12/2024,2024-12-26,2,216.85,433.7,paid,N/A,True
BKG-006950,  Bridget Mora  ,stuartralph@gmail.com,1068,NYC,2025-03-15,2025-04-07,23,214.98,4944.54,Paid,,TRUE
BKG-000090,ALEXANDER HENSON,deborahreid@yahoo.com,1037,LA,2025-03-28,2025-04-26,29,108.13,3135.77,Unpaid,-1,0
BKG-007071,  Steven Guzman  ,katiecabrera@gmail.com,1073,NYC,2023-11-10,2024-05-18,190,89.39,16984.1,,-1,n
BKG-000035,dustin jordan,rramos@gmail.com,1069,new york,2024-05-23,2024-11-22,183,367.89,67323.87,PENDING,-1,False
BKG-018283,brian yang,,1041,San Fran,15/10/2023,2024-12-24,436,240.05,104661.8,Unpaid,6,y
BKG-005168,,rpittman@hotmail.com,1096,los angeles,2024-12-13,2025-01-07,25,79.6,1989.9999999999998,N/A,-1,True
BKG-015850,Allison Johnson,coffeyvictor@wagner.net,1043,LA,2024-02-28,2024-06-19,112,300.46,33651.52,,-1,TRUE
BKG-012616,JASON ORTIZ,heatherjennings@yahoo.com,1080,Los Angeles,2023-08-22,2024-11-01,437,179.62,78493.94,Paid,6,TRUE
BKG-004995,Jason Brooks,margaret37@gmail.com,1035,los angeles,2024-02-09,2024-09-26,230,118.02,27144.6,PENDING,6,TRUE
BKG-015264,MATTHEW JOHNSON,ndominguez@johnson-brennan.com,1058,San Fran,2024-03-29,2024-08-28,152,273.68,41599.36,N/A,-1,1
BKG-006543,tiffany jones,dritter@yahoo.com,1005,San Fran,2023-11-14,2025-01-12,425,217.92,92616.0,,6,0
BKG-017092,,omiller@gmail.com,1084,Los Angeles,2023-10-18,2025-05-13,573,133.73,76627.29,PENDING,4,0
BKG-019706,Ronnie Bradley,allenmelissa@hotmail.com,1094,nyc,2023-10-11,2024-03-17,158,159.29,25167.82,PENDING,2,0
BKG-010804,anthony anderson,joshuafrench@hotmail.com,1095,New York,2025-03-23,2025-03-26,3,68.98,206.94,paid,6,n
BKG-008509,,ulang@hotmail.com,1057,nyc,2025-01-17,2025-03-23,65,216.92,14099.8,N/A,6,No
BKG-000705,GINA PACE,lholmes@rodriguez.org,1062,New York,2024-10-27,2024-11-22,26,144.63,3760.38,pending,,TRUE
BKG-002207,,,1001,new york,2024-07-03,2025-03-30,270,449.57,121383.9,Paid,,1
BKG-007356,michele castro,paynestacey@hotmail.com,1048,San Francisco,2024-04-13,05-02-2024,19,405.83,7710.7699999999995,Unpaid,N/A,True
BKG-013044,Kathryn Hickman,lopezkatherine@brown.info,1031,los angeles,2023-11-27,2025-02-14,445,475.87,211762.15,Unpaid,6,Yes
BKG-016421,mr. matthew wilson dds,tboyd@yahoo.com,1029,San Francisco,2023-12-29,2023-12-29,0,160.87,0.0,PENDING,2,FALSE
BKG-008143,CHELSEA BRADLEY,lrogers@salazar.com,1020,SF,2024-12-12,05-15-2025,,154.91,error,paid,,n
BKG-013034,Wesley Fry,swilliams@gutierrez.biz,1054,New York,2025-01-23,2025-04-06,73,362.82,26485.86,Paid,6,True
BKG-015450,michael thompson,nhoffman@hotmail.com,1091,LA,2025-01-22,02-04-2025,seven,59.72,error,,,1
BKG-017662,DENNIS HUTCHINSON,kellyhelen@brown.com,1036,new york,2023-06-06,2025-03-07,640,496.69,317881.6,,4,Yes
BKG-002958,MICHAEL PETTY,nathan83@miller.com,1089,SF,2023-05-25,2023-09-27,125,451.98,56497.5,PENDING,-1,False
BKG-013948,,tanya41@garcia.com,1044,NYC,2024-07-17,2025-01-31,198,428.44,84831.12,paid,-1,0
BKG-010656,  Brett Kelly  ,howardbilly@carter.com,1019,LA,2023-06-01,2023-09-23,114,182.39,20792.46,Paid,,True
BKG-009022,RACHEL HODGES,margaret46@carter.info,1072,New York,2024-12-20,2025-03-22,92,52.19,4801.48,pending,N/A,1
BKG-011320,,jay25@martinez.com,1000,San Fran,2023-07-10,2023-08-18,39,487.83,19025.37,Paid,5,True
BKG-003248,WILLIAM COOK,kathymiller@hotmail.com,1030,LA,2024-06-07,2025-03-13,279,93.15,25988.850000000002,pending,,n
BKG-012888,Austin Liu,galvanmichelle@gmail.com,1031,NYC,09/08/2024,2024-12-20,seven,,error,PENDING,N/A,TRUE
BKG-009640,MICHAEL COOK,dnichols@yahoo.com,1032,new york,2023-08-11,2024-04-10,243,223.04,54198.72,Unpaid,,True
BKG-007144,STEVEN LOGAN,suttonrebecca@hotmail.com,1017,LA,2025-01-30,2025-05-03,93,223.4,20776.2,PENDING,N/A,True
BKG-011913,Michael Martinez,,1042,nyc,2024-11-25,2025-01-10,46,356.65,16405.899999999998,Paid,-1,False
BKG-007782,Matthew Jacobson,littlesarah@baker-lee.com,1057,New York,13/08/2023,08-10-2024,363,278.42,101066.46,N/A,,n
BKG-019356,ronnie marquez,seth32@morris.net,1093,San Francisco,2024-09-22,2025-01-27,127,248.45,31553.149999999998,Paid,6,0
BKG-001086,Kathryn Mills,hwong@yahoo.com,1097,San Francisco,2023-09-05,2024-09-14,375,150.94,56602.5,,6,True
BKG-008085,alex anderson,hugheskelly@gmail.com,1053,New York,2025-02-09,2025-04-11,61,162.45,9909.449999999999,Unpaid,3,TRUE
BKG-016105,  Janet Villegas  ,dadams@hotmail.com,1092,los angeles,2024-10-21,2025-01-19,90,208.52,18766.8,N/A,N/A,y
BKG-011936,Heather Price,qkennedy@yahoo.com,1051,nyc,2024-09-10,2025-01-02,114,152.19,17349.66,Paid,N/A,False
BKG-017613,  Lauren Patterson  ,wintersbrad@gmail.com,1096,los angeles,2024-07-01,2025-02-13,227,N/A,error,PENDING,,0
BKG-016601,Michelle Mahoney,james85@hotmail.com,1028,San Francisco,2024-01-09,2024-09-26,261,229.46,59889.060000000005,paid,-1,True
BKG-002002,adriana wright,tscott@gmail.com,1025,San Fran,2023-12-24,2024-06-16,175,96.41,16871.75,N/A,N/A,No
BKG-004441,,rhubbard@curtis-ward.com,1064,New York,2024-03-29,2025-01-21,298,77.91,23217.18,Paid,6,False
BKG-012953,daniel williamson,virginia67@keith.org,1080,SF,2023-07-12,05-11-2024,304,441.55,134231.2,Unpaid,2,1
BKG-019624,,hernandezanna@hotmail.com,1039,San Fran,2024-07-03,2025-02-27,239,348.19,83217.41,PENDING,-1,n
BKG-008450,michael gonzalez,,1005,San Francisco,2023-06-29,2023-08-17,49,346.97,17001.530000000002,N/A,6,0
BKG-009547,samantha byrd,jade78@young.net,1093,nyc,2025-02-01,2025-04-14,72,159.69,11497.68,Paid,N/A,1
BKG-007983,STEPHANIE LOPEZ,manuel93@gmail.com,1045,Los Angeles,2024-01-01,2024-01-07,6,313.44,1880.6399999999999,PENDING,N/A,y
BKG-014228,Lauren Williams,xmann@medina.biz,1075,San Francisco,2024-01-09,2025-03-27,seven,324.97,error,Unpaid,5,True
BKG-004010,  Mrs. Amanda Williams  ,jordansusan@gmail.com,1085,San Fran,2024-05-07,2025-04-24,352,241.63,85053.76,N/A,-1,True
BKG-018328,Kelly Bass,kjohnson@gmail.com,1062,New York,2024-07-20,2025-04-23,277,370.11,102520.47,N/A,-1,No
BKG-010806,  Cathy Campbell  ,peterreilly@yahoo.com,1095,LA,2024-04-29,2025-03-18,323,351.02,113379.45999999999,PENDING,N/A,1
BKG-011000,Priscilla Ramos,vsnyder@yahoo.com,1049,SF,2024-07-25,2025-01-09,168,476.4,80035.2,PENDING,N/A,No
BKG-010734,  Rebecca Mann  ,bobby35@gmail.com,1001,Los Angeles,2024-09-28,2025-03-11,164,257.18,42177.520000000004,pending,N/A,No
BKG-008698,jose jones,tmatthews@lopez-roberson.com,1002,San Francisco,2023-12-09,2024-10-10,306,112.16,34320.96,Unpaid,5,y
BKG-004629,  Kathleen Hamilton  ,jacksonjeremy@yahoo.com,1008,San Francisco,2025-04-07,2025-05-14,37,368.76,13644.119999999999,paid,-1,FALSE
BKG-004742,,velazquezalexa@schmidt.com,1079,SF,23/05/2024,2024-07-03,41,285.25,11695.25,Paid,2,No
BKG-008764,Michelle Landry,levymelissa@aguilar.com,1075,new york,2024-12-15,2025-02-01,48,310.96,14926.079999999998,paid,6,False
BKG-016025,CAROLYN COOPER,agomez@foley.org,1054,San Francisco,2023-06-28,2023-11-06,131,346.27,45361.369999999995,Unpaid,-1,FALSE
BKG-010423,,bassalexander@collins.com,1098,new york,2024-06-18,2025-03-05,260,433.33,112665.8,,-1,n
BKG-013901,DAVID RICE,stacey14@preston.info,1021,los angeles,2024-01-05,2024-07-07,184,157.24,28932.160000000003,,N/A,n
BKG-006309,Bryan Rogers,charlesclayton@davis.net,1063,NYC,2023-07-16,2025-01-09,543,226.9,123206.7,N/A,N/A,TRUE
BKG-018793,DUSTIN GREGORY,gileskimberly@jacobs.info,1054,SF,25/03/2024,2025-02-02,314,95.58,30012.12,,6,No
BKG-012188,WILLIAM SCOTT,pvazquez@gmail.com,1064,San Francisco,2023-07-29,2024-07-02,339,153.16,51921.24,Unpaid,-1,False
BKG-008937,anita cervantes,sawyerjamie@williams-nixon.org,1062,San Francisco,2024-05-21,2025-02-04,259,222.4,57601.6,PENDING,N/A,TRUE
BKG-019779,amanda cruz,katelyn66@gmail.com,1057,LA,2025-01-04,2025-01-09,5,76.01,380.05,,6,0
BKG-004678,  Robin Munoz  ,,1079,los angeles,2024-02-02,2025-03-26,418,411.08,171831.44,N/A,-1,False
BKG-009653,LAURA PACE DDS,dhill@yahoo.com,1011,San Francisco,2025-01-18,2025-05-09,111,146.46,16257.060000000001,paid,-1,FALSE
BKG-004143,SEAN RUIZ,jared59@baker.biz,1057,Los Angeles,12/07/2023,2024-11-25,502,207.04,103934.08,N/A,,0
BKG-004767,,kyle84@gmail.com,1083,New York,2024-12-03,2025-01-06,34,148.53,5050.02,PENDING,N/A,n
BKG-017541,stephanie martin,kenneth67@espinoza.biz,1098,SF,2024-03-05,2024-06-02,89,242.34,21568.260000000002,,5,TRUE
BKG-006186,  Jesse Callahan  ,williscorey@yahoo.com,1056,Los Angeles,2024-07-26,2025-03-02,219,443.05,97027.95,N/A,2,TRUE
BKG-004904,kenneth moses,dave51@taylor.biz,1040,New York,2025-04-02,2025-05-09,37,N/A,error,Unpaid,2,Yes
BKG-017236,Larry Odonnell,jenniferclarke@yahoo.com,1090,LA,2025-02-22,2025-03-30,36,477.46,17188.559999999998,paid,-1,n
BKG-018086,,kaylagarcia@gmail.com,1053,New York,2025-01-23,2025-03-28,64,198.65,12713.6,PENDING,3,y
BKG-001866,LAURA FOWLER,johnsontheresa@gmail.com,1007,los angeles,2025-01-07,2025-04-16,99,245.25,24279.75,Paid,-1,No
BKG-002221,,melindabowers@simmons.com,1088,los angeles,2025-03-08,2025-03-22,14,234.21,3278.94,paid,N/A,Yes
BKG-015234,,dspence@hotmail.com,1079,nyc,2025-04-09,2025-05-21,42,240.77,10112.34,Paid,4,TRUE
BKG-010957,,turnerdenise@ramirez-alvarez.info,1047,NYC,2025-03-06,2025-03-27,21,463.53,9734.13,paid,N/A,TRUE
BKG-015965,JUSTIN KNIGHT,emily87@hotmail.com,1017,SF,2024-02-11,2024-08-03,174,479.06,83356.44,Paid,,False
BKG-014712,Bonnie Bird MD,alexanderjenkins@hotmail.com,1029,new york,2023-08-08,2024-08-24,382,456.24,174283.68,N/A,-1,1
BKG-000259,Douglas Kirk,tranalan@gmail.com,1082,nyc,2023-12-04,2025-02-13,437,72.54,31699.980000000003,,N/A,0
BKG-012970,,carrkristina@yahoo.com,1006,new york,2024-09-08,2025-01-24,138,192.4,26551.2,N/A,,True
BKG-000651,debra wong,simpsonsheila@yahoo.com,1031,LA,2024-04-04,2025-03-08,-1,385.14,-385.14,PENDING,-1,No
BKG-016747,Kimberly Hall,jessica08@hotmail.com,1011,los angeles,2024-11-16,2025-02-07,83,119.76,9940.08,Paid,3,Yes
BKG-016138,SAMANTHA STEELE,waltonrandy@torres.info,1053,new york,2023-10-06,2024-05-24,231,330.32,76303.92,PENDING,6,0
BKG-006462,stephanie rowland,nhowell@hotmail.com,1049,LA,2025-01-31,2025-03-14,42,67.77,2846.3399999999997,N/A,N/A,True
BKG-007700,  Barbara Short  ,jamiewells@gmail.com,1066,LA,2024-08-05,2024-08-24,19,355.72,6758.68,PENDING,6,y
BKG-003111,Katherine Sawyer,hdaniel@anderson.com,1028,NYC,2025-03-22,2025-03-24,2,366.57,733.14,Unpaid,N/A,No
BKG-010289,,jchapman@mayer-porter.com,1047,Los Angeles,04/12/2023,2024-07-01,210,N/A,error,N/A,5,n
BKG-003405,Kathleen Stephenson,pamela07@hotmail.com,1081,SF,2025-03-30,2025-04-14,15,222.14,3332.1,paid,6,n
BKG-005992,David Bishop,,1005,SF,2025-01-30,2025-02-13,14,335.87,4702.18,Paid,6,False
BKG-005871,,,1051,los angeles,2024-05-19,2024-06-21,33,303.02,9999.66,Unpaid,,1
BKG-000836,Anna White,jacobhenry@white.com,1085,los angeles,2025-01-15,2025-04-01,76,383.93,29178.68,,-1,0
BKG-005306,david parker,gmatthews@thomas.com,1036,San Fran,2023-08-08,2025-02-03,545,287.18,156513.1,,6,No
BKG-017729,  Christina Smith  ,langmelissa@hubbard-carter.com,1044,Los Angeles,2024-09-25,2024-11-28,64,59.35,3798.4,,N/A,True
BKG-016815,,ortizsamantha@yahoo.com,1063,San Francisco,2024-12-21,2024-11-03,-48,314.84,-15112.32,,N/A,FALSE
BKG-013138,,kellycoffey@young-guzman.org,1058,SF,2023-11-12,2025-04-03,508,161.88,82235.04,Paid,4,Yes
BKG-009981,  Trevor Davis  ,wlang@yahoo.com,1100,los angeles,2024-09-18,2025-01-13,117,332.05,38849.85,Paid,N/A,y
BKG-004411,  Mary Wyatt  ,lejesus@bishop-rich.com,1041,LA,2023-09-30,2024-03-04,156,333.26,51988.56,PENDING,,Yes
BKG-013638,ERIC MARTINEZ,pmcneil@yahoo.com,1006,San Francisco,2023-10-02,2024-10-02,366,364.34,133348.44,pending,-1,y
BKG-007703,  Angela Jensen  ,anna53@stone.info,1050,SF,2023-11-02,2024-08-31,303,315.43,95575.29000000001,Unpaid,6,False
BKG-003702,RYAN WATKINS,jacksondebra@gmail.com,1061,Los Angeles,2023-11-18,2024-05-29,193,458.99,88585.07,pending,,TRUE
BKG-014620,christina madden,lharris@morgan-parker.com,1062,New York,2023-10-26,2025-02-27,490,217.83,106736.70000000001,Unpaid,-1,True
BKG-012637,DANA ROJAS,elizabeth87@ochoa.net,1085,Los Angeles,2024-06-14,2025-04-16,306,111.28,34051.68,PENDING,N/A,Yes
BKG-000017,,jmorton@williams.com,1040,New York,2023-07-03,2025-02-07,585,289.01,169070.85,paid,,No
BKG-005665,darrell turner,campbellsamuel@gonzales.com,1041,nyc,2025-01-19,2025-04-26,97,446.56,43316.32,PENDING,,False
BKG-012211,Andrew Carter,andersonsusan@hotmail.com,1030,NYC,2023-09-17,2025-02-10,512,495.38,253634.56,pending,-1,No
BKG-018799,lori riggs,youngemily@guzman-jackson.com,1020,Los Angeles,2024-05-29,2024-12-25,210,90.62,19030.2,,,y
BKG-019804,WALTER DELGADO,millsjoe@reyes-peck.com,1019,San Fran,2023-08-12,2024-08-19,373,390.7,145731.1,N/A,,False
BKG-019777,,silvanicholas@yahoo.com,1018,LA,2023-05-27,2023-08-29,94,111.54,10484.76,,5,False
BKG-010497,jonathan hickman,,1093,San Fran,2024-03-17,2025-02-20,340,246.32,83748.8,N/A,,1
BKG-007589,Lindsay Pitts,nicholasthompson@gmail.com,1021,SF,2024-04-26,2024-07-10,75,221.38,16603.5,,-1,n
BKG-003242,,ericawright@hotmail.com,1016,los angeles,2024-06-22,10-19-2023,-247,54.52,-13466.44,pending,1,False
BKG-006483,  Kenneth Ward  ,hguzman@yahoo.com,1098,New York,2023-08-25,2023-09-05,11,361.57,3977.27,,N/A,y
BKG-012830,michael campbell,lisastark@gmail.com,1045,New York,2024-05-09,2025-01-04,240,273.8,65712.0,Unpaid,-1,True
BKG-018254,mr. anthony rodriguez dds,emma16@yahoo.com,1065,New York,2023-12-13,2024-08-16,247,440.48,108798.56,PENDING,6,True
BKG-003481,,,1002,San Francisco,2024-02-17,2024-11-03,260,54.85,14261.0,pending,,Yes
BKG-005814,NANCY BARKER,hillkimberly@potter-torres.info,1007,New York,2024-08-05,2024-11-22,109,276.18,30103.62,paid,N/A,0
BKG-018682,shawn carpenter,andersoncarla@melendez.biz,1099,SF,2024-11-12,2025-04-04,143,303.67,43424.810000000005,pending,3,1
BKG-008732,  Jermaine Huang  ,thomasadam@yahoo.com,1036,San Fran,2024-03-20,2025-03-03,348,383.63,133503.24,paid,1,FALSE
BKG-007775,,susan70@hotmail.com,1043,San Fran,2025-02-28,2025-04-21,52,254.35,13226.199999999999,Paid,,y
BKG-015090,,kelliclark@white.org,1093,new york,2023-05-06,2024-04-05,335,,error,Unpaid,3,y
BKG-008614,mr. christian lopez,sarah32@benson.org,1091,Los Angeles,2025-04-19,2025-05-19,30,423.35,12700.5,pending,6,FALSE
BKG-016400,angela allen,cory94@gmail.com,1000,San Francisco,2023-07-26,2024-09-20,422,261.8,110479.6,N/A,6,1
BKG-000647,Wesley Trevino,pwong@graham.net,1044,San Francisco,2023-09-17,2023-09-17,0,423.43,0.0,paid,6,False
BKG-011052,  Brandon Higgins  ,brittanyryan@santos.net,1055,San Francisco,2023-07-10,2023-10-20,102,404.83,41292.659999999996,pending,N/A,TRUE
BKG-000536,  Michelle Salazar  ,michael08@lee.com,1019,LA,2024-08-14,2025-01-01,140,224.26,31396.399999999998,pending,5,False
BKG-010977,andrew garcia,rosesusan@melendez.com,1028,New York,2023-12-02,2025-03-19,473,284.52,134577.96,Paid,-1,y
BKG-013375,james roberts,russellmary@franco.info,1033,LA,2025-03-23,2025-05-12,50,449.54,22477.0,N/A,2,False
BKG-003354,JASON BRIDGES,velasquezmichael@gill.com,1019,New York,2023-12-22,2024-11-22,336,305.09,102510.23999999999,paid,,Yes
